,dates,open,high,low,close,adjusted close,volume,dividend amount,tickers
38,2019-05-03,210.89,211.84,210.23,211.75,210.9263,20892378.0,0.0,AAPL
39,2019-05-02,209.84,212.65,208.13,209.15,208.3364,31996324.0,0.0,AAPL
40,2019-05-01,209.88,215.31,209.23,210.52,209.7011,64827328.0,0.0,AAPL
41,2019-04-30,203.06,203.4,199.11,200.67,199.8894,46534923.0,0.0,AAPL
42,2019-04-29,204.4,205.97,203.86,204.61,203.8141,22204716.0,0.0,AAPL
43,2019-04-26,204.9,205.0,202.12,204.3,203.5053,18649102.0,0.0,AAPL
44,2019-04-25,206.83,207.76,205.12,205.28,204.4815,18543206.0,0.0,AAPL
45,2019-04-24,207.36,208.48,207.05,207.16,206.3542,17540609.0,0.0,AAPL
46,2019-04-23,204.43,207.75,203.9,207.48,206.6729,23322991.0,0.0,AAPL
47,2019-04-22,202.83,204.94,202.34,204.53,203.7344,19439545.0,0.0,AAPL
48,2019-04-18,203.12,204.15,202.52,203.86,203.067,24195766.0,0.0,AAPL
49,2019-04-17,199.54,203.38,198.61,203.13,202.3399,28906780.0,0.0,AAPL
50,2019-04-16,199.46,201.37,198.56,199.25,198.4749,25696385.0,0.0,AAPL
51,2019-04-15,198.58,199.85,198.01,199.23,198.455,17536646.0,0.0,AAPL
52,2019-04-12,199.2,200.14,196.21,198.87,198.0964,27760668.0,0.0,AAPL
53,2019-04-11,200.85,201.0,198.4431,198.95,198.1761,20900808.0,0.0,AAPL
54,2019-04-10,198.68,200.74,198.18,200.62,199.8396,21695288.0,0.0,AAPL
55,2019-04-09,200.32,202.85,199.23,199.5,198.724,35768237.0,0.0,AAPL
56,2019-04-08,196.42,200.23,196.34,200.1,199.3216,25881697.0,0.0,AAPL
57,2019-04-05,196.45,197.1,195.93,197.0,196.2337,18526644.0,0.0,AAPL
58,2019-04-04,194.79,196.37,193.14,195.69,194.9288,19114275.0,0.0,AAPL
59,2019-04-03,193.25,196.5,193.15,195.35,194.5901,23271830.0,0.0,AAPL
60,2019-04-02,191.09,194.46,191.05,194.02,193.2653,22765732.0,0.0,AAPL
61,2019-04-01,191.64,191.68,188.38,191.24,190.4961,27861964.0,0.0,AAPL
62,2019-03-29,189.83,190.08,188.54,189.95,189.2111,23563961.0,0.0,AAPL
63,2019-03-28,188.95,189.559,187.53,188.72,187.9859,20780363.0,0.0,AAPL
64,2019-03-27,188.75,189.76,186.55,188.47,187.7369,29848427.0,0.0,AAPL
65,2019-03-26,191.664,192.88,184.58,186.79,186.0634,49800538.0,0.0,AAPL
66,2019-03-25,191.51,191.98,186.6,188.74,188.0058,43845293.0,0.0,AAPL
67,2019-03-22,195.34,197.69,190.78,191.05,190.3068,42407666.0,0.0,AAPL
68,2019-03-21,190.02,196.33,189.81,195.09,194.3311,51034237.0,0.0,AAPL
69,2019-03-20,186.23,189.49,184.73,188.16,187.4281,31035231.0,0.0,AAPL
70,2019-03-19,188.35,188.99,185.92,186.53,185.8044,31646369.0,0.0,AAPL
71,2019-03-18,185.8,188.39,185.79,188.02,187.2886,26219832.0,0.0,AAPL
72,2019-03-15,184.85,187.33,183.74,186.12,185.396,39042912.0,0.0,AAPL
73,2019-03-14,183.9,184.1,182.56,183.73,183.0153,23579508.0,0.0,AAPL
74,2019-03-13,182.25,183.3,180.92,181.71,181.0032,31032524.0,0.0,AAPL
75,2019-03-12,180.0,182.67,179.37,180.91,180.2063,32467584.0,0.0,AAPL
76,2019-03-11,175.49,179.12,175.35,178.9,178.2041,32011034.0,0.0,AAPL
77,2019-03-08,170.32,173.07,169.5,172.91,172.2374,23999358.0,0.0,AAPL
78,2019-03-07,173.87,174.44,172.02,172.5,171.829,24796374.0,0.0,AAPL
79,2019-03-06,174.67,175.49,173.94,174.52,173.8411,20810384.0,0.0,AAPL
80,2019-03-05,175.94,176.0,174.54,175.53,174.8472,19737419.0,0.0,AAPL
81,2019-03-04,175.69,177.75,173.97,175.85,175.166,27436203.0,0.0,AAPL
82,2019-03-01,174.28,175.15,172.89,174.97,174.2894,25886167.0,0.0,AAPL
83,2019-02-28,174.32,174.91,172.92,173.15,172.4765,28215416.0,0.0,AAPL
84,2019-02-27,173.21,175.0,172.73,174.87,174.1898,27835389.0,0.0,AAPL
85,2019-02-26,173.71,175.3,173.1732,174.33,173.6519,17070211.0,0.0,AAPL
86,2019-02-25,174.16,175.87,173.95,174.23,173.5523,21873358.0,0.0,AAPL
87,2019-02-22,171.58,173.0,171.38,172.97,172.2972,18913154.0,0.0,AAPL
88,2019-02-21,171.8,172.37,170.3,171.06,170.3946,17249670.0,0.0,AAPL
89,2019-02-20,171.19,173.32,170.99,172.03,171.3608,26114362.0,0.0,AAPL
90,2019-02-19,169.71,171.44,169.49,170.93,170.2651,18972826.0,0.0,AAPL
91,2019-02-15,171.25,171.7,169.75,170.42,169.7571,24626814.0,0.0,AAPL
92,2019-02-14,169.71,171.2615,169.38,170.8,170.1356,21835747.0,0.0,AAPL
93,2019-02-13,171.39,172.48,169.92,170.18,169.518,22490233.0,0.0,AAPL
94,2019-02-12,170.1,171.0,169.7,170.89,170.2253,22283523.0,0.0,AAPL
95,2019-02-11,171.05,171.21,169.25,169.43,168.7709,20993425.0,0.0,AAPL
96,2019-02-08,168.99,170.66,168.42,170.41,169.7471,23819966.0,0.73,AAPL
97,2019-02-07,172.4,173.94,170.34,170.94,169.5488,31741690.0,0.0,AAPL
98,2019-02-06,174.65,175.57,172.8531,174.24,172.8219,28239591.0,0.0,AAPL
99,2019-02-05,172.86,175.08,172.3501,174.18,172.7624,36101628.0,0.0,AAPL
